Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
259364,Wired Headphones,1,11.99,10/29/19 11:02,"874 North St, Los Angeles, CA 90001"
259365,Lightning Charging Cable,1,14.95,10/29/19 11:19,"127 12th St, Los Angeles, CA 90001"
259384,ThinkPad Laptop,1,999.99,10/29/19 23:22,"383 Cedar St, Dallas, TX 75001"
259438,iPhone,1,700.0,10/29/19 09:47,"176 5th St, Los Angeles, CA 90001"
259438,Lightning Charging Cable,1,14.95,10/29/19 09:47,"176 5th St, Los Angeles, CA 90001"
259444,Google Phone,1,600.0,10/29/19 14:27,"982 8th St, Austin, TX 73301"
259445,USB-C Charging Cable,1,11.95,10/29/19 15:45,"301 4th St, Atlanta, GA 30301"
259479,20in Monitor,1,109.99,10/29/19 18:42,"43 Sunset St, Atlanta, GA 30301"
259490,Macbook Pro Laptop,1,1700.0,10/29/19 04:08,"721 8th St, New York City, NY 10001"
259497,Apple Airpods Headphones,1,150.0,10/29/19 11:20,"264 Willow St, Austin, TX 73301"
259551,20in Monitor,1,109.99,10/29/19 19:50,"836 North St, Boston, MA 02215"
259578,Vareebadd Phone,1,400.0,10/29/19 00:32,"858 Willow St, San Francisco, CA 94016"
259620,Google Phone,1,600.0,10/29/19 12:19,"514 10th St, Dallas, TX 75001"
259620,USB-C Charging Cable,1,11.95,10/29/19 12:19,"514 10th St, Dallas, TX 75001"
259662,Lightning Charging Cable,1,14.95,10/29/19 21:50,"108 Cedar St, Los Angeles, CA 90001"
259678,Vareebadd Phone,1,400.0,10/29/19 09:16,"782 Maple St, San Francisco, CA 94016"
259789,Lightning Charging Cable,1,14.95,10/29/19 21:44,"453 Meadow St, Seattle, WA 98101"
259791,Lightning Charging Cable,2,14.95,10/29/19 11:56,"209 River St, Boston, MA 02215"
259792,AAA Batteries (4-pack),2,2.99,10/29/19 05:22,"434 4th St, Los Angeles, CA 90001"
259796,Apple Airpods Headphones,1,150.0,10/29/19 12:07,"586 Elm St, Los Angeles, CA 90001"
259952,AA Batteries (4-pack),1,3.84,10/29/19 11:29,"493 Center St, New York City, NY 10001"
259955,20in Monitor,1,109.99,10/29/19 07:06,"39 10th St, San Francisco, CA 94016"
259979,Lightning Charging Cable,1,14.95,10/29/19 10:38,"239 Lakeview St, Austin, TX 73301"
259989,AA Batteries (4-pack),1,3.84,10/29/19 18:06,"965 Lincoln St, Los Angeles, CA 90001"
260048,AAA Batteries (4-pack),2,2.99,10/29/19 17:22,"455 Lakeview St, Boston, MA 02215"
260059,iPhone,1,700.0,10/29/19 18:51,"649 11th St, Atlanta, GA 30301"
260113,34in Ultrawide Monitor,1,379.99,10/29/19 15:42,"115 Jackson St, Seattle, WA 98101"
260122,Macbook Pro Laptop,1,1700.0,10/29/19 23:29,"466 Madison St, Portland, OR 97035"
260228,Google Phone,1,600.0,10/29/19 01:12,"4 Lake St, Atlanta, GA 30301"
260247,AAA Batteries (4-pack),1,2.99,10/29/19 12:51,"265 North St, Los Angeles, CA 90001"
260296,Lightning Charging Cable,1,14.95,10/29/19 17:58,"214 Jefferson St, San Francisco, CA 94016"
260348,Wired Headphones,1,11.99,10/29/19 12:08,"893 13th St, San Francisco, CA 94016"
260454,AA Batteries (4-pack),1,3.84,10/29/19 22:45,"153 Lakeview St, San Francisco, CA 94016"
260461,USB-C Charging Cable,1,11.95,10/29/19 23:35,"730 Elm St, San Francisco, CA 94016"
260477,AAA Batteries (4-pack),1,2.99,10/29/19 01:06,"71 Chestnut St, Seattle, WA 98101"
260517,AAA Batteries (4-pack),2,2.99,10/29/19 17:54,"881 Cherry St, Dallas, TX 75001"
260600,Wired Headphones,1,11.99,10/29/19 16:09,"763 Forest St, San Francisco, CA 94016"
260626,Apple Airpods Headphones,1,150.0,10/29/19 15:03,"697 8th St, Dallas, TX 75001"
260636,AAA Batteries (4-pack),1,2.99,10/29/19 15:05,"265 4th St, New York City, NY 10001"
260655,Lightning Charging Cable,1,14.95,10/29/19 11:33,"680 Center St, New York City, NY 10001"
260663,Lightning Charging Cable,1,14.95,10/29/19 13:57,"687 4th St, Atlanta, GA 30301"
260705,Flatscreen TV,1,300.0,10/29/19 15:29,"57 Highland St, New York City, NY 10001"
260745,USB-C Charging Cable,1,11.95,10/29/19 14:52,"984 Walnut St, New York City, NY 10001"
260746,USB-C Charging Cable,1,11.95,10/29/19 12:30,"710 Pine St, Dallas, TX 75001"
260874,Lightning Charging Cable,2,14.95,10/29/19 16:45,"173 Walnut St, New York City, NY 10001"
260910,27in FHD Monitor,1,149.99,10/29/19 12:25,"366 Forest St, San Francisco, CA 94016"
260933,27in 4K Gaming Monitor,1,389.99,10/29/19 13:59,"850 Cherry St, Austin, TX 73301"
260938,Google Phone,1,600.0,10/29/19 14:14,"218 1st St, Los Angeles, CA 90001"
260959,Bose SoundSport Headphones,1,99.99,10/29/19 14:38,"753 10th St, Los Angeles, CA 90001"
260964,Lightning Charging Cable,1,14.95,10/29/19 13:44,"257 Center St, Atlanta, GA 30301"
261024,USB-C Charging Cable,1,11.95,10/29/19 10:57,"202 Meadow St, Austin, TX 73301"
261036,USB-C Charging Cable,1,11.95,10/29/19 09:58,"299 Pine St, Seattle, WA 98101"
261043,AAA Batteries (4-pack),1,2.99,10/29/19 18:41,"408 Spruce St, Boston, MA 02215"
261115,Bose SoundSport Headphones,1,99.99,10/29/19 19:50,"779 6th St, Austin, TX 73301"
261151,27in FHD Monitor,1,149.99,10/29/19 14:08,"6 Elm St, Seattle, WA 98101"
261163,USB-C Charging Cable,1,11.95,10/29/19 11:05,"107 Elm St, San Francisco, CA 94016"
261182,AA Batteries (4-pack),2,3.84,10/29/19 20:08,"630 Walnut St, Austin, TX 73301"
261220,USB-C Charging Cable,1,11.95,10/29/19 05:48,"578 Ridge St, Boston, MA 02215"
261225,Macbook Pro Laptop,1,1700.0,10/29/19 05:33,"36 Cherry St, Dallas, TX 75001"
261260,iPhone,1,700.0,10/29/19 13:26,"283 Lincoln St, New York City, NY 10001"
261275,USB-C Charging Cable,1,11.95,10/29/19 02:19,"670 Jackson St, Atlanta, GA 30301"
261280,Macbook Pro Laptop,1,1700.0,10/29/19 10:06,"25 Lake St, Dallas, TX 75001"
261283,20in Monitor,1,109.99,10/29/19 14:44,"374 5th St, New York City, NY 10001"
261317,ThinkPad Laptop,1,999.99,10/29/19 17:04,"869 Meadow St, Los Angeles, CA 90001"
261320,Wired Headphones,1,11.99,10/29/19 14:08,"300 Lakeview St, Portland, OR 97035"
261330,Wired Headphones,1,11.99,10/29/19 14:05,"14 Johnson St, Austin, TX 73301"
