Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
162018,USB-C Charging Cable,2,11.95,03/18/19 11:07,"925 Maple St, Portland, OR 97035"
162038,AAA Batteries (4-pack),2,2.99,03/18/19 20:31,"53 10th St, Atlanta, GA 30301"
162086,Google Phone,1,600.0,03/18/19 09:12,"410 Chestnut St, New York City, NY 10001"
162087,Google Phone,1,600.0,03/18/19 13:58,"303 Chestnut St, Boston, MA 02215"
162087,USB-C Charging Cable,1,11.95,03/18/19 13:58,"303 Chestnut St, Boston, MA 02215"
162091,Bose SoundSport Headphones,1,99.99,03/18/19 08:13,"926 Main St, Boston, MA 02215"
162092,Flatscreen TV,1,300.0,03/18/19 11:29,"477 11th St, Seattle, WA 98101"
162092,AAA Batteries (4-pack),1,2.99,03/18/19 11:29,"477 11th St, Seattle, WA 98101"
162103,AAA Batteries (4-pack),1,2.99,03/18/19 20:50,"860 Main St, Portland, OR 97035"
162209,AAA Batteries (4-pack),1,2.99,03/18/19 01:48,"873 Jefferson St, Atlanta, GA 30301"
162289,USB-C Charging Cable,1,11.95,03/18/19 04:46,"528 Pine St, Seattle, WA 98101"
162295,AAA Batteries (4-pack),1,2.99,03/18/19 19:17,"279 Center St, Seattle, WA 98101"
162308,ThinkPad Laptop,1,999.99,03/18/19 19:25,"814 Church St, Portland, OR 97035"
162348,USB-C Charging Cable,1,11.95,03/18/19 13:49,"616 14th St, New York City, NY 10001"
162373,AA Batteries (4-pack),1,3.84,03/18/19 14:41,"414 South St, New York City, NY 10001"
162399,Google Phone,1,600.0,03/18/19 14:26,"91 Forest St, Austin, TX 73301"
162413,34in Ultrawide Monitor,1,379.99,03/18/19 12:52,"210 Main St, Los Angeles, CA 90001"
162462,USB-C Charging Cable,1,11.95,03/18/19 11:58,"834 14th St, Portland, OR 97035"
162468,AA Batteries (4-pack),1,3.84,03/18/19 11:24,"654 4th St, Los Angeles, CA 90001"
162507,20in Monitor,1,109.99,03/18/19 09:00,"358 Hickory St, San Francisco, CA 94016"
162547,27in 4K Gaming Monitor,1,389.99,03/18/19 21:55,"156 Forest St, Los Angeles, CA 90001"
162600,34in Ultrawide Monitor,1,379.99,03/18/19 10:48,"198 Jefferson St, Dallas, TX 75001"
162632,AAA Batteries (4-pack),1,2.99,03/18/19 12:10,"992 Highland St, New York City, NY 10001"
162719,34in Ultrawide Monitor,1,379.99,03/18/19 12:25,"270 Church St, San Francisco, CA 94016"
162739,Google Phone,1,600.0,03/18/19 11:41,"305 Madison St, Los Angeles, CA 90001"
162739,USB-C Charging Cable,1,11.95,03/18/19 11:41,"305 Madison St, Los Angeles, CA 90001"
162750,AAA Batteries (4-pack),2,2.99,03/18/19 20:24,"838 Madison St, Boston, MA 02215"
162761,AAA Batteries (4-pack),1,2.99,03/18/19 09:49,"712 Lincoln St, Boston, MA 02215"
162779,USB-C Charging Cable,1,11.95,03/18/19 12:57,"424 Highland St, Dallas, TX 75001"
162872,USB-C Charging Cable,1,11.95,03/18/19 09:22,"881 Adams St, Atlanta, GA 30301"
162894,AA Batteries (4-pack),2,3.84,03/18/19 23:05,"191 Meadow St, Seattle, WA 98101"
162963,Bose SoundSport Headphones,1,99.99,03/18/19 14:29,"695 1st St, Portland, OR 97035"
162987,AA Batteries (4-pack),1,3.84,03/18/19 14:55,"514 River St, New York City, NY 10001"
162995,USB-C Charging Cable,1,11.95,03/18/19 12:38,"178 South St, Los Angeles, CA 90001"
163019,Lightning Charging Cable,1,14.95,03/18/19 15:37,"27 Lake St, San Francisco, CA 94016"
163019,34in Ultrawide Monitor,1,379.99,03/18/19 15:37,"27 Lake St, San Francisco, CA 94016"
163048,USB-C Charging Cable,1,11.95,03/18/19 12:22,"485 Madison St, Atlanta, GA 30301"
163072,USB-C Charging Cable,1,11.95,03/18/19 17:19,"224 Lake St, Seattle, WA 98101"
163215,Apple Airpods Headphones,1,150.0,03/18/19 14:53,"636 Wilson St, New York City, NY 10001"
163241,AA Batteries (4-pack),1,3.84,03/18/19 13:48,"506 11th St, Dallas, TX 75001"
163278,Bose SoundSport Headphones,1,99.99,03/18/19 16:59,"457 Maple St, San Francisco, CA 94016"
163340,USB-C Charging Cable,1,11.95,03/18/19 13:11,"781 Washington St, New York City, NY 10001"
163387,Wired Headphones,1,11.99,03/18/19 20:12,"63 1st St, New York City, NY 10001"
163497,Apple Airpods Headphones,1,150.0,03/18/19 12:20,"15 Spruce St, New York City, NY 10001"
163537,Lightning Charging Cable,1,14.95,03/18/19 06:20,"852 10th St, San Francisco, CA 94016"
163550,Lightning Charging Cable,1,14.95,03/18/19 12:51,"72 Spruce St, Los Angeles, CA 90001"
