Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
210017,AAA Batteries (4-pack),1,2.99,06/18/19 17:03,"624 Adams St, Atlanta, GA 30301"
210052,USB-C Charging Cable,1,11.95,06/18/19 14:01,"24 Main St, Seattle, WA 98101"
210088,Wired Headphones,1,11.99,06/18/19 18:37,"619 7th St, Austin, TX 73301"
210132,Apple Airpods Headphones,2,150.0,06/18/19 21:24,"127 5th St, San Francisco, CA 94016"
210137,AA Batteries (4-pack),1,3.84,06/18/19 20:05,"479 2nd St, Los Angeles, CA 90001"
210140,AA Batteries (4-pack),1,3.84,06/18/19 13:54,"746 Lincoln St, Los Angeles, CA 90001"
210160,Macbook Pro Laptop,1,1700.0,06/18/19 13:22,"711 Ridge St, New York City, NY 10001"
210165,27in FHD Monitor,1,149.99,06/18/19 16:43,"569 River St, Los Angeles, CA 90001"
210180,27in FHD Monitor,1,149.99,06/18/19 18:59,"227 Forest St, New York City, NY 10001"
210201,Bose SoundSport Headphones,2,99.99,06/18/19 07:20,"135 14th St, Austin, TX 73301"
210214,27in FHD Monitor,1,149.99,06/18/19 20:00,"847 9th St, Los Angeles, CA 90001"
210235,34in Ultrawide Monitor,1,379.99,06/18/19 15:14,"922 Ridge St, Boston, MA 02215"
210378,Lightning Charging Cable,1,14.95,06/18/19 18:29,"364 Wilson St, Portland, OR 97035"
210443,USB-C Charging Cable,1,11.95,06/18/19 10:18,"576 Elm St, Los Angeles, CA 90001"
210443,27in 4K Gaming Monitor,1,389.99,06/18/19 10:18,"576 Elm St, Los Angeles, CA 90001"
210455,Bose SoundSport Headphones,1,99.99,06/18/19 17:51,"652 9th St, Seattle, WA 98101"
210523,Bose SoundSport Headphones,1,99.99,06/18/19 22:58,"131 5th St, New York City, NY 10001"
210594,AAA Batteries (4-pack),1,2.99,06/18/19 22:06,"944 Chestnut St, New York City, NY 10001"
210647,27in 4K Gaming Monitor,1,389.99,06/18/19 13:35,"800 Forest St, Atlanta, GA 30301"
210661,AA Batteries (4-pack),2,3.84,06/18/19 22:29,"249 Johnson St, San Francisco, CA 94016"
210695,Macbook Pro Laptop,1,1700.0,06/18/19 07:48,"983 River St, Los Angeles, CA 90001"
210700,AA Batteries (4-pack),1,3.84,06/18/19 14:11,"120 North St, Los Angeles, CA 90001"
210702,20in Monitor,1,109.99,06/18/19 20:14,"46 Washington St, San Francisco, CA 94016"
210740,Bose SoundSport Headphones,1,99.99,06/18/19 11:52,"28 Forest St, Boston, MA 02215"
210746,AAA Batteries (4-pack),1,2.99,06/18/19 16:39,"221 Spruce St, San Francisco, CA 94016"
210770,27in 4K Gaming Monitor,1,389.99,06/18/19 15:20,"433 13th St, San Francisco, CA 94016"
210902,Lightning Charging Cable,1,14.95,06/18/19 20:56,"113 11th St, Portland, OR 97035"
210966,Vareebadd Phone,1,400.0,06/18/19 11:46,"457 Main St, Atlanta, GA 30301"
211006,AAA Batteries (4-pack),1,2.99,06/18/19 10:55,"942 River St, Boston, MA 02215"
211014,Wired Headphones,1,11.99,06/18/19 11:01,"100 12th St, Los Angeles, CA 90001"
211016,AA Batteries (4-pack),4,3.84,06/18/19 09:51,"309 Maple St, Austin, TX 73301"
211060,AA Batteries (4-pack),4,3.84,06/18/19 14:21,"449 Lake St, Los Angeles, CA 90001"
211091,27in FHD Monitor,1,149.99,06/18/19 07:27,"325 Meadow St, New York City, NY 10001"
211094,AAA Batteries (4-pack),1,2.99,06/18/19 11:31,"942 Highland St, Austin, TX 73301"
211094,AA Batteries (4-pack),2,3.84,06/18/19 11:31,"942 Highland St, Austin, TX 73301"
211101,Apple Airpods Headphones,1,150.0,06/18/19 18:02,"935 North St, San Francisco, CA 94016"
211101,USB-C Charging Cable,1,11.95,06/18/19 18:02,"935 North St, San Francisco, CA 94016"
211134,Google Phone,1,600.0,06/18/19 18:42,"660 Center St, San Francisco, CA 94016"
211134,USB-C Charging Cable,1,11.95,06/18/19 18:42,"660 Center St, San Francisco, CA 94016"
211204,Wired Headphones,1,11.99,06/18/19 21:03,"551 8th St, Atlanta, GA 30301"
211209,Lightning Charging Cable,1,14.95,06/18/19 23:36,"70 Church St, Dallas, TX 75001"
211228,USB-C Charging Cable,1,11.95,06/18/19 15:50,"621 Pine St, Dallas, TX 75001"
211251,AAA Batteries (4-pack),1,2.99,06/18/19 17:26,"54 Chestnut St, Los Angeles, CA 90001"
211272,34in Ultrawide Monitor,1,379.99,06/18/19 15:16,"531 Spruce St, San Francisco, CA 94016"
211284,Apple Airpods Headphones,1,150.0,06/18/19 00:30,"984 13th St, Portland, OR 97035"
211298,Apple Airpods Headphones,1,150.0,06/18/19 13:05,"921 11th St, Los Angeles, CA 90001"
211345,iPhone,1,700.0,06/18/19 19:57,"903 Sunset St, Portland, OR 97035"
211392,Macbook Pro Laptop,1,1700.0,06/18/19 11:50,"782 1st St, San Francisco, CA 94016"
211395,AAA Batteries (4-pack),1,2.99,06/18/19 19:50,"174 Park St, Austin, TX 73301"
211518,Apple Airpods Headphones,1,150.0,06/18/19 20:53,"493 11th St, Atlanta, GA 30301"
211560,AAA Batteries (4-pack),4,2.99,06/18/19 00:13,"51 Main St, Atlanta, GA 30301"
211573,27in FHD Monitor,1,149.99,06/18/19 21:30,"725 1st St, San Francisco, CA 94016"
211588,Lightning Charging Cable,1,14.95,06/18/19 14:46,"306 South St, San Francisco, CA 94016"
211644,AAA Batteries (4-pack),1,2.99,06/18/19 21:28,"517 Highland St, San Francisco, CA 94016"
211647,AAA Batteries (4-pack),1,2.99,06/18/19 17:36,"527 Center St, San Francisco, CA 94016"
211656,Wired Headphones,1,11.99,06/18/19 23:28,"145 Forest St, San Francisco, CA 94016"
211668,USB-C Charging Cable,1,11.95,06/18/19 11:08,"707 Church St, New York City, NY 10001"
211678,20in Monitor,1,109.99,06/18/19 16:07,"699 Ridge St, San Francisco, CA 94016"
211682,Lightning Charging Cable,1,14.95,06/18/19 16:54,"491 Park St, Portland, OR 97035"
211702,27in 4K Gaming Monitor,1,389.99,06/18/19 12:38,"442 5th St, Atlanta, GA 30301"
211724,Wired Headphones,1,11.99,06/18/19 22:48,"627 Center St, Dallas, TX 75001"
211737,34in Ultrawide Monitor,1,379.99,06/18/19 19:57,"434 Elm St, Los Angeles, CA 90001"
211745,iPhone,1,700.0,06/18/19 20:20,"582 Hill St, Atlanta, GA 30301"
