Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
222921,Lightning Charging Cable,1,14.95,07/02/19 11:04,"960 Willow St, San Francisco, CA 94016"
222941,Apple Airpods Headphones,1,150.0,07/02/19 05:48,"631 Willow St, San Francisco, CA 94016"
223017,AAA Batteries (4-pack),2,2.99,07/02/19 22:09,"773 Hickory St, San Francisco, CA 94016"
223063,USB-C Charging Cable,1,11.95,07/02/19 21:37,"535 Cedar St, Portland, OR 97035"
223065,Bose SoundSport Headphones,2,99.99,07/02/19 20:20,"180 Park St, San Francisco, CA 94016"
223073,Wired Headphones,1,11.99,07/02/19 15:41,"972 Dogwood St, San Francisco, CA 94016"
223084,Lightning Charging Cable,1,14.95,07/02/19 15:08,"555 Pine St, Los Angeles, CA 90001"
223115,Flatscreen TV,1,300.0,07/02/19 13:15,"836 Johnson St, New York City, NY 10001"
223145,Apple Airpods Headphones,1,150.0,07/02/19 14:21,"35 Main St, Seattle, WA 98101"
223155,Lightning Charging Cable,1,14.95,07/02/19 21:24,"706 Washington St, San Francisco, CA 94016"
223163,34in Ultrawide Monitor,1,379.99,07/02/19 00:37,"801 Lakeview St, Austin, TX 73301"
223194,Bose SoundSport Headphones,1,99.99,07/02/19 18:28,"523 7th St, Austin, TX 73301"
223224,AA Batteries (4-pack),1,3.84,07/02/19 16:53,"715 Ridge St, San Francisco, CA 94016"
223262,20in Monitor,1,109.99,07/02/19 01:24,"875 7th St, Los Angeles, CA 90001"
223304,Apple Airpods Headphones,1,150.0,07/02/19 14:03,"898 Forest St, Seattle, WA 98101"
223344,34in Ultrawide Monitor,1,379.99,07/02/19 18:31,"765 Dogwood St, San Francisco, CA 94016"
223352,Lightning Charging Cable,1,14.95,07/02/19 15:22,"592 Park St, Seattle, WA 98101"
223442,AAA Batteries (4-pack),2,2.99,07/02/19 12:31,"691 Church St, Seattle, WA 98101"
223492,34in Ultrawide Monitor,1,379.99,07/02/19 18:52,"326 Hickory St, Seattle, WA 98101"
223528,Wired Headphones,1,11.99,07/02/19 19:25,"757 2nd St, Boston, MA 02215"
223542,Apple Airpods Headphones,1,150.0,07/02/19 20:01,"532 Cherry St, New York City, NY 10001"
223574,Lightning Charging Cable,1,14.95,07/02/19 18:24,"915 Wilson St, San Francisco, CA 94016"
223587,USB-C Charging Cable,1,11.95,07/02/19 12:30,"836 Meadow St, San Francisco, CA 94016"
223592,34in Ultrawide Monitor,1,379.99,07/02/19 16:31,"271 10th St, Dallas, TX 75001"
223599,USB-C Charging Cable,1,11.95,07/02/19 12:33,"45 10th St, Los Angeles, CA 90001"
223613,Lightning Charging Cable,1,14.95,07/02/19 08:16,"734 6th St, New York City, NY 10001"
223621,27in FHD Monitor,1,149.99,07/02/19 14:04,"343 14th St, San Francisco, CA 94016"
223627,AAA Batteries (4-pack),1,2.99,07/02/19 15:15,"621 6th St, San Francisco, CA 94016"
223745,USB-C Charging Cable,1,11.95,07/02/19 15:41,"999 Maple St, New York City, NY 10001"
223768,AA Batteries (4-pack),1,3.84,07/02/19 20:42,"18 Main St, New York City, NY 10001"
223885,27in FHD Monitor,1,149.99,07/02/19 23:55,"342 South St, Los Angeles, CA 90001"
223885,AA Batteries (4-pack),2,3.84,07/02/19 23:55,"342 South St, Los Angeles, CA 90001"
223951,USB-C Charging Cable,1,11.95,07/02/19 17:51,"432 Sunset St, New York City, NY 10001"
223990,Lightning Charging Cable,1,14.95,07/02/19 18:59,"420 Hickory St, San Francisco, CA 94016"
224002,Wired Headphones,1,11.99,07/02/19 16:02,"475 Hill St, San Francisco, CA 94016"
224028,Apple Airpods Headphones,1,150.0,07/02/19 10:39,"96 2nd St, Austin, TX 73301"
224076,Apple Airpods Headphones,1,150.0,07/02/19 20:22,"846 Main St, Atlanta, GA 30301"
224109,Lightning Charging Cable,1,14.95,07/02/19 15:17,"268 Spruce St, Los Angeles, CA 90001"
224119,Bose SoundSport Headphones,1,99.99,07/02/19 14:11,"219 Wilson St, Boston, MA 02215"
224258,Wired Headphones,1,11.99,07/02/19 09:50,"657 Highland St, Boston, MA 02215"
224275,Wired Headphones,1,11.99,07/02/19 12:39,"523 Maple St, Atlanta, GA 30301"
224279,Wired Headphones,1,11.99,07/02/19 17:24,"317 Madison St, San Francisco, CA 94016"
224308,Lightning Charging Cable,1,14.95,07/02/19 17:41,"231 6th St, Portland, OR 97035"
224367,Lightning Charging Cable,2,14.95,07/02/19 11:42,"558 Cedar St, San Francisco, CA 94016"
224380,Wired Headphones,2,11.99,07/02/19 02:27,"853 11th St, San Francisco, CA 94016"
224428,AA Batteries (4-pack),1,3.84,07/02/19 16:07,"583 Maple St, Atlanta, GA 30301"
224440,34in Ultrawide Monitor,1,379.99,07/02/19 12:30,"132 4th St, San Francisco, CA 94016"
224461,34in Ultrawide Monitor,1,379.99,07/02/19 17:07,"924 River St, Seattle, WA 98101"
224478,AA Batteries (4-pack),1,3.84,07/02/19 20:56,"358 Forest St, New York City, NY 10001"
