Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
162011,34in Ultrawide Monitor,1,379.99,03/10/19 00:01,"764 13th St, San Francisco, CA 94016"
162053,iPhone,1,700.0,03/10/19 18:29,"660 7th St, Seattle, WA 98101"
162060,AAA Batteries (4-pack),3,2.99,03/10/19 16:04,"703 Lake St, Seattle, WA 98101"
162118,iPhone,1,700.0,03/10/19 22:32,"888 13th St, San Francisco, CA 94016"
162131,USB-C Charging Cable,1,11.95,03/10/19 23:29,"334 Madison St, Boston, MA 02215"
162133,AA Batteries (4-pack),1,3.84,03/10/19 09:28,"986 6th St, Seattle, WA 98101"
162239,ThinkPad Laptop,1,999.99,03/10/19 19:45,"543 11th St, Austin, TX 73301"
162281,Lightning Charging Cable,2,14.95,03/10/19 15:31,"774 4th St, Seattle, WA 98101"
162294,Vareebadd Phone,1,400.0,03/10/19 11:57,"769 8th St, Atlanta, GA 30301"
162296,Lightning Charging Cable,1,14.95,03/10/19 19:12,"884 River St, Seattle, WA 98101"
162306,iPhone,1,700.0,03/10/19 19:33,"116 Hill St, Seattle, WA 98101"
162324,Apple Airpods Headphones,1,150.0,03/10/19 11:58,"511 Walnut St, Portland, OR 97035"
162337,Bose SoundSport Headphones,1,99.99,03/10/19 13:10,"485 Meadow St, Los Angeles, CA 90001"
162360,AAA Batteries (4-pack),3,2.99,03/10/19 21:52,"764 Lake St, Boston, MA 02215"
162363,Bose SoundSport Headphones,1,99.99,03/10/19 15:17,"196 11th St, Los Angeles, CA 90001"
162401,Bose SoundSport Headphones,1,99.99,03/10/19 23:25,"808 Spruce St, Seattle, WA 98101"
162444,AA Batteries (4-pack),1,3.84,03/10/19 22:45,"174 Adams St, San Francisco, CA 94016"
162516,AA Batteries (4-pack),4,3.84,03/10/19 11:31,"896 Elm St, Dallas, TX 75001"
162525,34in Ultrawide Monitor,1,379.99,03/10/19 19:00,"415 Forest St, San Francisco, CA 94016"
162544,Apple Airpods Headphones,2,150.0,03/10/19 12:40,"190 Maple St, New York City, NY 10001"
162552,USB-C Charging Cable,1,11.95,03/10/19 17:05,"775 1st St, New York City, NY 10001"
162560,AA Batteries (4-pack),1,3.84,03/10/19 23:56,"618 Washington St, San Francisco, CA 94016"
162572,Lightning Charging Cable,1,14.95,03/10/19 14:41,"732 Highland St, Boston, MA 02215"
162595,AAA Batteries (4-pack),1,2.99,03/10/19 10:07,"916 13th St, New York City, NY 10001"
162637,Apple Airpods Headphones,1,150.0,03/10/19 07:17,"969 11th St, Los Angeles, CA 90001"
162641,Apple Airpods Headphones,1,150.0,03/10/19 11:50,"155 Wilson St, Los Angeles, CA 90001"
162666,USB-C Charging Cable,1,11.95,03/10/19 15:19,"184 Adams St, Dallas, TX 75001"
162821,Lightning Charging Cable,1,14.95,03/10/19 16:28,"71 Spruce St, Seattle, WA 98101"
162848,Lightning Charging Cable,1,14.95,03/10/19 21:16,"685 Highland St, San Francisco, CA 94016"
162910,iPhone,1,700.0,03/10/19 12:42,"816 Pine St, Seattle, WA 98101"
162916,Flatscreen TV,1,300.0,03/10/19 19:22,"485 South St, New York City, NY 10001"
162917,Apple Airpods Headphones,1,150.0,03/10/19 12:07,"654 River St, Atlanta, GA 30301"
162937,Apple Airpods Headphones,1,150.0,03/10/19 12:54,"698 Lake St, Seattle, WA 98101"
162993,27in FHD Monitor,1,149.99,03/10/19 20:15,"267 6th St, San Francisco, CA 94016"
163010,AAA Batteries (4-pack),1,2.99,03/10/19 23:02,"514 Washington St, Dallas, TX 75001"
163063,AA Batteries (4-pack),1,3.84,03/10/19 12:22,"207 Main St, Portland, OR 97035"
163103,Apple Airpods Headphones,1,150.0,03/10/19 09:52,"409 Lincoln St, Boston, MA 02215"
163145,AAA Batteries (4-pack),1,2.99,03/10/19 21:43,"664 Hill St, San Francisco, CA 94016"
163146,34in Ultrawide Monitor,1,379.99,03/10/19 06:18,"184 South St, Dallas, TX 75001"
163218,USB-C Charging Cable,1,11.95,03/10/19 19:41,"589 Ridge St, San Francisco, CA 94016"
163224,27in 4K Gaming Monitor,1,389.99,03/10/19 22:11,"508 13th St, Boston, MA 02215"
163226,Lightning Charging Cable,1,14.95,03/10/19 18:25,"735 Cherry St, Atlanta, GA 30301"
163233,AA Batteries (4-pack),1,3.84,03/10/19 09:16,"302 Church St, San Francisco, CA 94016"
163236,Google Phone,1,600.0,03/10/19 20:26,"663 2nd St, Portland, OR 97035"
163236,Bose SoundSport Headphones,1,99.99,03/10/19 20:26,"663 2nd St, Portland, OR 97035"
163250,34in Ultrawide Monitor,1,379.99,03/10/19 16:32,"733 7th St, New York City, NY 10001"
163289,iPhone,1,700.0,03/10/19 09:22,"851 6th St, Austin, TX 73301"
163325,27in FHD Monitor,1,149.99,03/10/19 23:13,"178 Lincoln St, San Francisco, CA 94016"
163338,Lightning Charging Cable,1,14.95,03/10/19 10:35,"8 Elm St, Atlanta, GA 30301"
163390,AA Batteries (4-pack),1,3.84,03/10/19 14:21,"307 Jefferson St, Atlanta, GA 30301"
163409,USB-C Charging Cable,1,11.95,03/10/19 13:12,"456 Dogwood St, Boston, MA 02215"
163415,iPhone,1,700.0,03/10/19 23:24,"641 Meadow St, Atlanta, GA 30301"
163489,Wired Headphones,1,11.99,03/10/19 12:11,"88 Center St, New York City, NY 10001"
163496,Lightning Charging Cable,1,14.95,03/10/19 18:26,"841 Park St, San Francisco, CA 94016"
163520,USB-C Charging Cable,1,11.95,03/10/19 20:14,"413 11th St, Los Angeles, CA 90001"
163583,AAA Batteries (4-pack),1,2.99,03/10/19 13:02,"36 10th St, New York City, NY 10001"
163637,Lightning Charging Cable,1,14.95,03/10/19 11:26,"486 West St, Seattle, WA 98101"
163700,27in FHD Monitor,1,149.99,03/10/19 08:27,"199 Hill St, Seattle, WA 98101"
163782,27in FHD Monitor,1,149.99,03/10/19 17:33,"643 Elm St, New York City, NY 10001"
163783,27in FHD Monitor,1,149.99,03/10/19 08:58,"617 North St, New York City, NY 10001"
163783,Apple Airpods Headphones,1,150.0,03/10/19 08:58,"617 North St, New York City, NY 10001"
163833,AA Batteries (4-pack),1,3.84,03/10/19 09:25,"476 10th St, San Francisco, CA 94016"
163835,Lightning Charging Cable,1,14.95,03/10/19 19:00,"23 14th St, Dallas, TX 75001"
163903,Vareebadd Phone,1,400.0,03/10/19 16:25,"690 Lincoln St, San Francisco, CA 94016"
163947,AA Batteries (4-pack),3,3.84,03/10/19 00:19,"844 Cherry St, Seattle, WA 98101"
163949,Lightning Charging Cable,1,14.95,03/10/19 19:00,"808 River St, San Francisco, CA 94016"
163950,AA Batteries (4-pack),3,3.84,03/10/19 22:30,"404 Willow St, San Francisco, CA 94016"
163953,Flatscreen TV,1,300.0,03/10/19 15:01,"132 River St, Boston, MA 02215"
163980,ThinkPad Laptop,1,999.99,03/10/19 21:21,"621 Main St, San Francisco, CA 94016"
163997,AA Batteries (4-pack),1,3.84,03/10/19 13:53,"67 6th St, San Francisco, CA 94016"
164010,Wired Headphones,1,11.99,03/10/19 17:22,"85 Chestnut St, New York City, NY 10001"
164029,Wired Headphones,1,11.99,03/10/19 12:05,"303 Lake St, San Francisco, CA 94016"
164044,ThinkPad Laptop,1,999.99,03/10/19 19:46,"911 Ridge St, Boston, MA 02215"
164052,34in Ultrawide Monitor,1,379.99,03/10/19 11:33,"927 Dogwood St, San Francisco, CA 94016"
164065,34in Ultrawide Monitor,1,379.99,03/10/19 23:16,"217 4th St, New York City, NY 10001"
164104,AAA Batteries (4-pack),2,2.99,03/10/19 11:05,"802 Adams St, Los Angeles, CA 90001"
164221,USB-C Charging Cable,1,11.95,03/10/19 16:54,"71 Chestnut St, Atlanta, GA 30301"
164327,AA Batteries (4-pack),1,3.84,03/10/19 14:27,"715 14th St, Portland, OR 97035"
164353,Apple Airpods Headphones,1,150.0,03/10/19 14:31,"736 Madison St, Atlanta, GA 30301"
164359,Apple Airpods Headphones,1,150.0,03/10/19 16:50,"140 Wilson St, Atlanta, GA 30301"
164369,34in Ultrawide Monitor,1,379.99,03/10/19 20:40,"182 Adams St, San Francisco, CA 94016"
164379,Lightning Charging Cable,1,14.95,03/10/19 21:48,"857 Hill St, Boston, MA 02215"
164422,AA Batteries (4-pack),1,3.84,03/10/19 14:43,"55 10th St, Atlanta, GA 30301"
164461,AAA Batteries (4-pack),1,2.99,03/10/19 21:27,"932 14th St, San Francisco, CA 94016"
164479,LG Washing Machine,1,600.0,03/10/19 10:26,"855 13th St, San Francisco, CA 94016"
164496,Wired Headphones,1,11.99,03/10/19 07:30,"99 Main St, Portland, ME 04101"
164532,Flatscreen TV,1,300.0,03/10/19 21:47,"929 Cedar St, Atlanta, GA 30301"
164577,USB-C Charging Cable,1,11.95,03/10/19 18:57,"728 6th St, Austin, TX 73301"
164578,20in Monitor,1,109.99,03/10/19 23:45,"313 11th St, San Francisco, CA 94016"
164595,Apple Airpods Headphones,1,150.0,03/10/19 22:15,"718 Walnut St, Austin, TX 73301"
164601,Lightning Charging Cable,1,14.95,03/10/19 19:38,"511 Sunset St, San Francisco, CA 94016"
164626,Lightning Charging Cable,1,14.95,03/10/19 16:44,"218 River St, Atlanta, GA 30301"
164656,Lightning Charging Cable,1,14.95,03/10/19 19:45,"357 West St, Los Angeles, CA 90001"
164692,34in Ultrawide Monitor,1,379.99,03/10/19 13:23,"828 Church St, Dallas, TX 75001"
164694,Macbook Pro Laptop,1,1700.0,03/10/19 11:57,"195 Park St, San Francisco, CA 94016"
164717,AA Batteries (4-pack),1,3.84,03/10/19 15:24,"433 Highland St, San Francisco, CA 94016"
164717,AAA Batteries (4-pack),1,2.99,03/10/19 15:24,"433 Highland St, San Francisco, CA 94016"
164731,Wired Headphones,1,11.99,03/10/19 16:17,"373 Johnson St, Portland, OR 97035"
164745,Apple Airpods Headphones,1,150.0,03/10/19 11:13,"608 14th St, Dallas, TX 75001"
164753,USB-C Charging Cable,1,11.95,03/10/19 11:44,"188 6th St, San Francisco, CA 94016"
164813,AAA Batteries (4-pack),1,2.99,03/10/19 23:41,"694 West St, Dallas, TX 75001"
164850,AAA Batteries (4-pack),1,2.99,03/10/19 19:58,"236 Walnut St, Atlanta, GA 30301"
164855,AA Batteries (4-pack),1,3.84,03/10/19 00:41,"390 Madison St, San Francisco, CA 94016"
164880,Wired Headphones,1,11.99,03/10/19 22:21,"533 9th St, Seattle, WA 98101"
164880,Vareebadd Phone,1,400.0,03/10/19 22:21,"533 9th St, Seattle, WA 98101"
164889,ThinkPad Laptop,1,999.99,03/10/19 15:49,"676 River St, San Francisco, CA 94016"
164917,USB-C Charging Cable,1,11.95,03/10/19 20:52,"448 Jackson St, Austin, TX 73301"
164920,Wired Headphones,1,11.99,03/10/19 18:11,"304 14th St, San Francisco, CA 94016"
164966,AA Batteries (4-pack),2,3.84,03/10/19 12:01,"18 Dogwood St, Atlanta, GA 30301"
164990,AA Batteries (4-pack),1,3.84,03/10/19 21:19,"348 14th St, New York City, NY 10001"
165023,Apple Airpods Headphones,1,150.0,03/10/19 21:05,"102 Sunset St, New York City, NY 10001"
165045,USB-C Charging Cable,1,11.95,03/10/19 20:03,"772 2nd St, Portland, OR 97035"
165066,AA Batteries (4-pack),1,3.84,03/10/19 12:24,"495 11th St, San Francisco, CA 94016"
165084,Bose SoundSport Headphones,1,99.99,03/10/19 15:12,"134 Ridge St, Boston, MA 02215"
165110,AAA Batteries (4-pack),2,2.99,03/10/19 11:23,"133 Walnut St, Boston, MA 02215"
165182,AAA Batteries (4-pack),1,2.99,03/10/19 10:24,"477 Main St, Austin, TX 73301"
165217,USB-C Charging Cable,2,11.95,03/10/19 12:56,"245 Willow St, Boston, MA 02215"
165217,ThinkPad Laptop,1,999.99,03/10/19 12:56,"245 Willow St, Boston, MA 02215"
165251,AA Batteries (4-pack),1,3.84,03/10/19 11:20,"880 Hill St, San Francisco, CA 94016"
