Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
278819,iPhone,1,700.0,11/04/19 06:20,"880 Maple St, New York City, NY 10001"
278819,Apple Airpods Headphones,1,150.0,11/04/19 06:20,"880 Maple St, New York City, NY 10001"
278830,USB-C Charging Cable,1,11.95,11/04/19 13:28,"651 Hill St, Boston, MA 02215"
278833,iPhone,1,700.0,11/04/19 10:34,"700 Pine St, San Francisco, CA 94016"
278833,Lightning Charging Cable,2,14.95,11/04/19 10:34,"700 Pine St, San Francisco, CA 94016"
278854,27in 4K Gaming Monitor,1,389.99,11/04/19 00:24,"952 Dogwood St, Portland, OR 97035"
278862,Wired Headphones,1,11.99,11/04/19 09:22,"351 Spruce St, Portland, ME 04101"
278891,Flatscreen TV,1,300.0,11/04/19 12:19,"116 5th St, San Francisco, CA 94016"
278905,AAA Batteries (4-pack),4,2.99,11/04/19 14:13,"458 Meadow St, Portland, OR 97035"
278906,Lightning Charging Cable,1,14.95,11/04/19 14:51,"873 Hickory St, Boston, MA 02215"
278923,AA Batteries (4-pack),1,3.84,11/04/19 11:14,"898 Chestnut St, Boston, MA 02215"
278928,AAA Batteries (4-pack),1,2.99,11/04/19 20:46,"380 Willow St, San Francisco, CA 94016"
278936,AA Batteries (4-pack),3,3.84,11/04/19 20:12,"167 9th St, San Francisco, CA 94016"
278943,USB-C Charging Cable,1,11.95,11/04/19 09:47,"108 Lake St, Boston, MA 02215"
278966,AAA Batteries (4-pack),1,2.99,11/04/19 16:57,"188 Jefferson St, Atlanta, GA 30301"
279014,27in 4K Gaming Monitor,1,389.99,11/04/19 19:58,"740 Park St, Seattle, WA 98101"
279045,Apple Airpods Headphones,1,150.0,11/04/19 13:56,"338 Spruce St, San Francisco, CA 94016"
279053,27in 4K Gaming Monitor,1,389.99,11/04/19 13:46,"875 6th St, Atlanta, GA 30301"
279058,Apple Airpods Headphones,1,150.0,11/04/19 07:46,"573 Jackson St, Seattle, WA 98101"
279072,AA Batteries (4-pack),2,3.84,11/04/19 07:28,"330 Main St, Austin, TX 73301"
279089,Bose SoundSport Headphones,1,99.99,11/04/19 16:26,"793 Main St, Portland, OR 97035"
279111,27in FHD Monitor,1,149.99,11/04/19 16:38,"320 Center St, New York City, NY 10001"
279118,34in Ultrawide Monitor,1,379.99,11/04/19 13:32,"700 Spruce St, New York City, NY 10001"
279168,USB-C Charging Cable,1,11.95,11/04/19 13:06,"208 West St, Los Angeles, CA 90001"
279195,AAA Batteries (4-pack),2,2.99,11/04/19 09:58,"103 Elm St, Boston, MA 02215"
279205,Lightning Charging Cable,1,14.95,11/04/19 07:19,"417 Meadow St, Portland, OR 97035"
279228,Wired Headphones,1,11.99,11/04/19 12:24,"873 4th St, San Francisco, CA 94016"
279230,Lightning Charging Cable,1,14.95,11/04/19 23:35,"723 Sunset St, Los Angeles, CA 90001"
279251,Lightning Charging Cable,1,14.95,11/04/19 14:49,"667 14th St, Seattle, WA 98101"
279292,AA Batteries (4-pack),3,3.84,11/04/19 22:12,"660 Church St, San Francisco, CA 94016"
279354,Bose SoundSport Headphones,1,99.99,11/04/19 15:26,"542 Madison St, Seattle, WA 98101"
279370,AAA Batteries (4-pack),3,2.99,11/04/19 12:10,"713 Jefferson St, Boston, MA 02215"
279383,27in FHD Monitor,1,149.99,11/04/19 10:24,"380 Center St, New York City, NY 10001"
279388,AAA Batteries (4-pack),2,2.99,11/04/19 09:15,"579 1st St, San Francisco, CA 94016"
279421,Lightning Charging Cable,1,14.95,11/04/19 12:18,"629 Church St, San Francisco, CA 94016"
279424,AAA Batteries (4-pack),2,2.99,11/04/19 20:25,"361 Hill St, Austin, TX 73301"
279451,iPhone,1,700.0,11/04/19 17:19,"479 5th St, Boston, MA 02215"
279554,AAA Batteries (4-pack),1,2.99,11/04/19 16:02,"498 Lake St, Seattle, WA 98101"
279581,AAA Batteries (4-pack),2,2.99,11/04/19 00:33,"718 9th St, Portland, ME 04101"
279598,iPhone,1,700.0,11/04/19 19:36,"831 Washington St, Los Angeles, CA 90001"
279613,20in Monitor,1,109.99,11/04/19 14:04,"44 Lincoln St, New York City, NY 10001"
279711,iPhone,1,700.0,11/04/19 06:53,"11 8th St, San Francisco, CA 94016"
279711,Lightning Charging Cable,1,14.95,11/04/19 06:53,"11 8th St, San Francisco, CA 94016"
279711,Apple Airpods Headphones,1,150.0,11/04/19 06:53,"11 8th St, San Francisco, CA 94016"
279718,AA Batteries (4-pack),1,3.84,11/04/19 14:00,"871 North St, Boston, MA 02215"
279734,iPhone,1,700.0,11/04/19 23:28,"28 1st St, Atlanta, GA 30301"
279752,Apple Airpods Headphones,1,150.0,11/04/19 09:35,"117 4th St, Portland, OR 97035"
279771,ThinkPad Laptop,1,999.99,11/04/19 00:07,"388 14th St, San Francisco, CA 94016"
279787,Apple Airpods Headphones,1,150.0,11/04/19 17:13,"359 Willow St, Los Angeles, CA 90001"
279895,Lightning Charging Cable,1,14.95,11/04/19 21:06,"195 Chestnut St, Los Angeles, CA 90001"
279936,Apple Airpods Headphones,1,150.0,11/04/19 13:31,"918 Ridge St, New York City, NY 10001"
279951,Wired Headphones,1,11.99,11/04/19 02:54,"864 Sunset St, Portland, OR 97035"
279954,AA Batteries (4-pack),1,3.84,11/04/19 20:34,"95 West St, Atlanta, GA 30301"
279972,AAA Batteries (4-pack),1,2.99,11/04/19 12:33,"196 West St, Dallas, TX 75001"
280192,Wired Headphones,1,11.99,11/04/19 17:14,"506 Spruce St, Seattle, WA 98101"
280212,AA Batteries (4-pack),1,3.84,11/04/19 21:08,"676 Lakeview St, Dallas, TX 75001"
280303,27in FHD Monitor,1,149.99,11/04/19 09:48,"978 Cedar St, New York City, NY 10001"
280361,AAA Batteries (4-pack),2,2.99,11/04/19 21:00,"747 Cherry St, New York City, NY 10001"
280406,AA Batteries (4-pack),1,3.84,11/04/19 11:16,"674 Dogwood St, Los Angeles, CA 90001"
280438,USB-C Charging Cable,1,11.95,11/04/19 17:56,"557 North St, San Francisco, CA 94016"
280475,Macbook Pro Laptop,1,1700.0,11/04/19 17:56,"344 1st St, San Francisco, CA 94016"
280480,34in Ultrawide Monitor,1,379.99,11/04/19 08:08,"635 Center St, San Francisco, CA 94016"
280495,AAA Batteries (4-pack),1,2.99,11/04/19 19:31,"656 Washington St, San Francisco, CA 94016"
280502,Bose SoundSport Headphones,1,99.99,11/04/19 21:02,"397 Pine St, Boston, MA 02215"
280515,AAA Batteries (4-pack),1,2.99,11/04/19 13:20,"911 North St, New York City, NY 10001"
280531,Apple Airpods Headphones,1,150.0,11/04/19 13:58,"832 Highland St, Portland, OR 97035"
280576,Flatscreen TV,1,300.0,11/04/19 14:26,"537 Ridge St, Los Angeles, CA 90001"
280603,Lightning Charging Cable,1,14.95,11/04/19 13:52,"336 Sunset St, Seattle, WA 98101"
280663,Flatscreen TV,1,300.0,11/04/19 16:10,"713 Church St, San Francisco, CA 94016"
280690,USB-C Charging Cable,1,11.95,11/04/19 19:34,"727 13th St, Atlanta, GA 30301"
280758,27in 4K Gaming Monitor,1,389.99,11/04/19 12:30,"419 4th St, Los Angeles, CA 90001"
