Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
176591,Apple Airpods Headphones,1,150.0,04/21/19 07:21,"600 Maple St, Austin, TX 73301"
176598,AAA Batteries (4-pack),2,2.99,04/21/19 20:33,"294 Park St, San Francisco, CA 94016"
176606,LG Dryer,1,600.0,04/21/19 14:16,"487 Maple St, San Francisco, CA 94016"
176627,Wired Headphones,1,11.99,04/21/19 14:57,"994 13th St, Atlanta, GA 30301"
176647,Google Phone,1,600.0,04/21/19 19:40,"273 South St, Los Angeles, CA 90001"
176713,Wired Headphones,1,11.99,04/21/19 10:48,"498 Walnut St, San Francisco, CA 94016"
176720,Lightning Charging Cable,1,14.95,04/21/19 10:35,"556 South St, Portland, OR 97035"
176728,Lightning Charging Cable,1,14.95,04/21/19 07:38,"516 Park St, Atlanta, GA 30301"
176731,AAA Batteries (4-pack),2,2.99,04/21/19 16:17,"36 Lincoln St, San Francisco, CA 94016"
176766,AA Batteries (4-pack),2,3.84,04/21/19 19:52,"84 Johnson St, Boston, MA 02215"
176789,Lightning Charging Cable,1,14.95,04/21/19 20:15,"990 Meadow St, San Francisco, CA 94016"
176791,Google Phone,1,600.0,04/21/19 11:43,"908 Jackson St, Los Angeles, CA 90001"
176797,Google Phone,1,600.0,04/21/19 08:54,"923 Elm St, Los Angeles, CA 90001"
176797,Bose SoundSport Headphones,1,99.99,04/21/19 08:54,"923 Elm St, Los Angeles, CA 90001"
176797,Wired Headphones,1,11.99,04/21/19 08:54,"923 Elm St, Los Angeles, CA 90001"
176804,Bose SoundSport Headphones,1,99.99,04/21/19 21:56,"690 Walnut St, Seattle, WA 98101"
176807,USB-C Charging Cable,1,11.95,04/21/19 17:13,"758 Hill St, Seattle, WA 98101"
176833,Wired Headphones,1,11.99,04/21/19 19:32,"226 Madison St, Boston, MA 02215"
176843,34in Ultrawide Monitor,1,379.99,04/21/19 11:22,"733 Maple St, Atlanta, GA 30301"
176855,Wired Headphones,1,11.99,04/21/19 16:42,"103 12th St, Los Angeles, CA 90001"
176900,Bose SoundSport Headphones,1,99.99,04/21/19 06:17,"356 North St, Boston, MA 02215"
177074,27in FHD Monitor,1,149.99,04/21/19 22:39,"531 Main St, Boston, MA 02215"
177097,Vareebadd Phone,1,400.0,04/21/19 18:04,"35 Hickory St, Los Angeles, CA 90001"
177170,USB-C Charging Cable,1,11.95,04/21/19 15:19,"756 10th St, San Francisco, CA 94016"
177199,iPhone,1,700.0,04/21/19 01:09,"640 Hill St, Austin, TX 73301"
177210,AA Batteries (4-pack),1,3.84,04/21/19 18:47,"462 Elm St, Boston, MA 02215"
177254,AA Batteries (4-pack),1,3.84,04/21/19 02:12,"689 Cherry St, Boston, MA 02215"
177254,AAA Batteries (4-pack),2,2.99,04/21/19 02:12,"689 Cherry St, Boston, MA 02215"
177266,AA Batteries (4-pack),1,3.84,04/21/19 19:20,"251 Highland St, New York City, NY 10001"
177271,AA Batteries (4-pack),1,3.84,04/21/19 08:53,"832 Adams St, New York City, NY 10001"
177294,Lightning Charging Cable,1,14.95,04/21/19 14:31,"573 Madison St, Austin, TX 73301"
177297,Apple Airpods Headphones,1,150.0,04/21/19 14:25,"4 Cherry St, Boston, MA 02215"
177327,Lightning Charging Cable,1,14.95,04/21/19 20:41,"837 Adams St, Boston, MA 02215"
177338,Wired Headphones,1,11.99,04/21/19 15:42,"130 4th St, Los Angeles, CA 90001"
177350,Google Phone,1,600.0,04/21/19 13:55,"833 Wilson St, Portland, OR 97035"
177408,Bose SoundSport Headphones,1,99.99,04/21/19 19:16,"53 2nd St, San Francisco, CA 94016"
