Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
194105,ThinkPad Laptop,1,999.99,05/13/19 09:07,"928 Hill St, Atlanta, GA 30301"
194141,Wired Headphones,1,11.99,05/13/19 14:09,"807 Highland St, Boston, MA 02215"
194151,AA Batteries (4-pack),1,3.84,05/28/19 23:03,"660 12th St, Los Angeles, CA 90001"
194158,Lightning Charging Cable,1,14.95,05/13/19 15:47,"667 Jefferson St, Portland, OR 97035"
194164,34in Ultrawide Monitor,1,379.99,05/28/19 14:00,"755 Dogwood St, New York City, NY 10001"
194197,AA Batteries (4-pack),3,3.84,05/28/19 20:20,"523 Spruce St, Los Angeles, CA 90001"
194254,AAA Batteries (4-pack),1,2.99,05/13/19 13:17,"899 Main St, San Francisco, CA 94016"
194259,USB-C Charging Cable,1,11.95,05/28/19 16:24,"356 Park St, Los Angeles, CA 90001"
194264,Wired Headphones,1,11.99,05/28/19 23:01,"996 Johnson St, Portland, OR 97035"
194268,Lightning Charging Cable,1,14.95,05/13/19 11:18,"711 10th St, Austin, TX 73301"
194271,Wired Headphones,1,11.99,05/28/19 22:37,"673 Jackson St, Los Angeles, CA 90001"
194281,Lightning Charging Cable,1,14.95,05/13/19 12:08,"71 Adams St, Boston, MA 02215"
194283,USB-C Charging Cable,1,11.95,05/13/19 19:09,"395 5th St, San Francisco, CA 94016"
194289,iPhone,1,700.0,05/28/19 21:05,"974 Cedar St, Dallas, TX 75001"
194306,Bose SoundSport Headphones,1,99.99,05/28/19 14:49,"918 1st St, San Francisco, CA 94016"
194343,AAA Batteries (4-pack),2,2.99,05/28/19 17:26,"21 Highland St, San Francisco, CA 94016"
194343,AA Batteries (4-pack),1,3.84,05/28/19 17:26,"21 Highland St, San Francisco, CA 94016"
194386,Lightning Charging Cable,1,14.95,05/13/19 19:10,"110 Church St, Boston, MA 02215"
194439,27in 4K Gaming Monitor,1,389.99,05/13/19 13:59,"105 8th St, San Francisco, CA 94016"
194453,USB-C Charging Cable,1,11.95,05/13/19 10:35,"904 Maple St, Boston, MA 02215"
194457,Lightning Charging Cable,1,14.95,05/28/19 13:59,"800 Walnut St, San Francisco, CA 94016"
194473,Wired Headphones,1,11.99,05/28/19 16:47,"702 Lakeview St, San Francisco, CA 94016"
194497,AAA Batteries (4-pack),3,2.99,05/28/19 15:23,"954 Lincoln St, Los Angeles, CA 90001"
194499,USB-C Charging Cable,1,11.95,05/13/19 18:37,"653 5th St, Seattle, WA 98101"
194514,Bose SoundSport Headphones,1,99.99,05/28/19 12:39,"368 South St, San Francisco, CA 94016"
194529,AA Batteries (4-pack),2,3.84,05/13/19 13:07,"928 Willow St, Dallas, TX 75001"
194538,Wired Headphones,1,11.99,05/28/19 23:56,"212 Lakeview St, Atlanta, GA 30301"
194557,AA Batteries (4-pack),1,3.84,05/28/19 07:03,"762 Willow St, New York City, NY 10001"
194580,AAA Batteries (4-pack),3,2.99,05/28/19 08:13,"516 6th St, San Francisco, CA 94016"
194603,Lightning Charging Cable,1,14.95,05/28/19 21:28,"81 Ridge St, Los Angeles, CA 90001"
194609,Lightning Charging Cable,1,14.95,05/13/19 05:47,"268 Main St, San Francisco, CA 94016"
194641,Lightning Charging Cable,1,14.95,05/28/19 20:33,"892 North St, Atlanta, GA 30301"
194688,Macbook Pro Laptop,1,1700.0,05/28/19 11:16,"635 Washington St, San Francisco, CA 94016"
