Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
222911,Flatscreen TV,1,300.0,07/05/19 08:55,"590 4th St, Seattle, WA 98101"
222923,AAA Batteries (4-pack),1,2.99,07/05/19 12:16,"105 Johnson St, Los Angeles, CA 90001"
222940,Wired Headphones,2,11.99,07/05/19 15:06,"779 Maple St, San Francisco, CA 94016"
222969,AAA Batteries (4-pack),1,2.99,07/05/19 17:00,"248 Johnson St, San Francisco, CA 94016"
222971,Apple Airpods Headphones,1,150.0,07/05/19 14:49,"444 Spruce St, Austin, TX 73301"
222986,Lightning Charging Cable,1,14.95,07/05/19 11:13,"313 Forest St, San Francisco, CA 94016"
222991,27in FHD Monitor,1,149.99,07/05/19 10:06,"450 8th St, Los Angeles, CA 90001"
222992,AA Batteries (4-pack),1,3.84,07/05/19 18:49,"779 Washington St, San Francisco, CA 94016"
223044,Apple Airpods Headphones,1,150.0,07/05/19 11:15,"605 6th St, San Francisco, CA 94016"
223081,USB-C Charging Cable,1,11.95,07/05/19 15:55,"983 12th St, San Francisco, CA 94016"
223088,AA Batteries (4-pack),1,3.84,07/05/19 22:58,"715 North St, Seattle, WA 98101"
223108,AAA Batteries (4-pack),1,2.99,07/05/19 11:21,"781 8th St, Boston, MA 02215"
223113,27in 4K Gaming Monitor,1,389.99,07/05/19 07:35,"176 Willow St, Los Angeles, CA 90001"
223121,Bose SoundSport Headphones,1,99.99,07/05/19 22:00,"880 7th St, New York City, NY 10001"
223123,Wired Headphones,1,11.99,07/05/19 06:27,"86 5th St, Boston, MA 02215"
223129,Apple Airpods Headphones,1,150.0,07/05/19 08:40,"239 12th St, Boston, MA 02215"
223139,Bose SoundSport Headphones,1,99.99,07/05/19 20:27,"820 West St, Los Angeles, CA 90001"
223199,Lightning Charging Cable,1,14.95,07/05/19 16:48,"959 2nd St, Boston, MA 02215"
223240,27in 4K Gaming Monitor,1,389.99,07/05/19 20:47,"253 Jefferson St, New York City, NY 10001"
223246,AAA Batteries (4-pack),2,2.99,07/05/19 18:06,"639 Wilson St, San Francisco, CA 94016"
223269,iPhone,1,700.0,07/05/19 20:28,"207 Church St, Portland, OR 97035"
223272,AA Batteries (4-pack),1,3.84,07/05/19 12:43,"327 Park St, San Francisco, CA 94016"
223283,27in FHD Monitor,1,149.99,07/05/19 23:40,"313 10th St, New York City, NY 10001"
223302,USB-C Charging Cable,2,11.95,07/05/19 18:42,"995 1st St, New York City, NY 10001"
223317,USB-C Charging Cable,1,11.95,07/05/19 22:36,"713 Adams St, New York City, NY 10001"
223335,Bose SoundSport Headphones,1,99.99,07/05/19 01:14,"227 Highland St, New York City, NY 10001"
223393,USB-C Charging Cable,1,11.95,07/05/19 19:25,"458 Spruce St, San Francisco, CA 94016"
223403,Wired Headphones,1,11.99,07/05/19 20:14,"954 5th St, Los Angeles, CA 90001"
223435,20in Monitor,1,109.99,07/05/19 12:46,"630 North St, Dallas, TX 75001"
223465,USB-C Charging Cable,1,11.95,07/05/19 01:12,"510 South St, New York City, NY 10001"
223467,AA Batteries (4-pack),1,3.84,07/05/19 16:58,"553 Hill St, Boston, MA 02215"
223511,Lightning Charging Cable,1,14.95,07/05/19 13:11,"104 Cedar St, New York City, NY 10001"
223654,USB-C Charging Cable,1,11.95,07/05/19 01:10,"96 Elm St, New York City, NY 10001"
223682,USB-C Charging Cable,2,11.95,07/05/19 12:35,"254 Highland St, San Francisco, CA 94016"
223684,Apple Airpods Headphones,1,150.0,07/05/19 18:06,"615 Park St, Dallas, TX 75001"
223716,AAA Batteries (4-pack),1,2.99,07/05/19 20:19,"528 8th St, Austin, TX 73301"
223766,20in Monitor,1,109.99,07/05/19 12:55,"687 Park St, Boston, MA 02215"
223766,Lightning Charging Cable,1,14.95,07/05/19 12:55,"687 Park St, Boston, MA 02215"
223777,Google Phone,1,600.0,07/05/19 21:49,"134 9th St, San Francisco, CA 94016"
223779,AAA Batteries (4-pack),2,2.99,07/05/19 15:15,"462 West St, Atlanta, GA 30301"
223781,Lightning Charging Cable,1,14.95,07/05/19 17:07,"939 Lake St, Los Angeles, CA 90001"
223806,AA Batteries (4-pack),1,3.84,07/05/19 19:41,"651 River St, Boston, MA 02215"
223813,iPhone,1,700.0,07/05/19 20:15,"690 8th St, Los Angeles, CA 90001"
223816,USB-C Charging Cable,1,11.95,07/05/19 10:36,"233 9th St, New York City, NY 10001"
223825,USB-C Charging Cable,1,11.95,07/05/19 11:47,"649 Johnson St, San Francisco, CA 94016"
223839,iPhone,1,700.0,07/05/19 12:53,"886 Lakeview St, Austin, TX 73301"
223848,AAA Batteries (4-pack),1,2.99,07/05/19 02:24,"643 River St, San Francisco, CA 94016"
223856,27in 4K Gaming Monitor,1,389.99,07/05/19 13:00,"290 5th St, Dallas, TX 75001"
223890,20in Monitor,1,109.99,07/05/19 10:10,"352 Park St, San Francisco, CA 94016"
223962,AAA Batteries (4-pack),1,2.99,07/05/19 11:47,"753 Lincoln St, Seattle, WA 98101"
223984,AAA Batteries (4-pack),1,2.99,07/05/19 22:06,"979 Jackson St, Seattle, WA 98101"
224021,ThinkPad Laptop,1,999.99,07/05/19 12:09,"222 Wilson St, Portland, OR 97035"
224083,AAA Batteries (4-pack),2,2.99,07/05/19 10:08,"198 Walnut St, Atlanta, GA 30301"
224131,Lightning Charging Cable,1,14.95,07/05/19 00:40,"35 Park St, New York City, NY 10001"
224208,USB-C Charging Cable,1,11.95,07/05/19 12:31,"905 North St, Boston, MA 02215"
224221,Wired Headphones,1,11.99,07/05/19 20:00,"34 14th St, New York City, NY 10001"
224236,AAA Batteries (4-pack),1,2.99,07/05/19 20:11,"680 Lakeview St, Boston, MA 02215"
224333,AA Batteries (4-pack),1,3.84,07/05/19 21:11,"68 Chestnut St, Los Angeles, CA 90001"
224352,34in Ultrawide Monitor,1,379.99,07/05/19 23:26,"994 Pine St, Dallas, TX 75001"
224409,Flatscreen TV,1,300.0,07/05/19 14:53,"900 Cedar St, New York City, NY 10001"
224436,Apple Airpods Headphones,1,150.0,07/05/19 17:01,"250 2nd St, Los Angeles, CA 90001"
224450,27in 4K Gaming Monitor,1,389.99,07/05/19 13:09,"199 North St, Seattle, WA 98101"
224472,27in FHD Monitor,1,149.99,07/05/19 14:40,"124 Lake St, Dallas, TX 75001"
224507,iPhone,1,700.0,07/05/19 20:59,"971 Meadow St, Portland, OR 97035"
224508,Vareebadd Phone,1,400.0,07/05/19 19:51,"898 11th St, New York City, NY 10001"
224508,USB-C Charging Cable,1,11.95,07/05/19 19:51,"898 11th St, New York City, NY 10001"
224519,Bose SoundSport Headphones,1,99.99,07/05/19 18:39,"432 Highland St, San Francisco, CA 94016"
224533,Lightning Charging Cable,1,14.95,07/05/19 20:24,"806 12th St, Dallas, TX 75001"
224537,34in Ultrawide Monitor,1,379.99,07/05/19 19:19,"98 Walnut St, Austin, TX 73301"
224561,LG Dryer,1,600.0,07/05/19 22:04,"19 6th St, Los Angeles, CA 90001"
224588,Lightning Charging Cable,1,14.95,07/05/19 15:44,"771 8th St, Boston, MA 02215"
224592,USB-C Charging Cable,2,11.95,07/05/19 11:02,"905 13th St, New York City, NY 10001"
224649,27in FHD Monitor,1,149.99,07/05/19 15:33,"64 Lincoln St, San Francisco, CA 94016"
224748,27in 4K Gaming Monitor,1,389.99,07/05/19 12:37,"342 Hickory St, Dallas, TX 75001"
224802,Lightning Charging Cable,1,14.95,07/05/19 17:29,"557 Washington St, San Francisco, CA 94016"
224808,Lightning Charging Cable,1,14.95,07/05/19 12:50,"591 West St, San Francisco, CA 94016"
224836,AA Batteries (4-pack),1,3.84,07/05/19 20:19,"34 Highland St, Dallas, TX 75001"
224862,Vareebadd Phone,1,400.0,07/05/19 00:06,"967 Washington St, San Francisco, CA 94016"
224862,USB-C Charging Cable,1,11.95,07/05/19 00:06,"967 Washington St, San Francisco, CA 94016"
224876,AA Batteries (4-pack),1,3.84,07/05/19 19:19,"172 River St, Seattle, WA 98101"
224898,27in 4K Gaming Monitor,1,389.99,07/05/19 16:45,"749 West St, Portland, OR 97035"
224908,AAA Batteries (4-pack),2,2.99,07/05/19 21:24,"990 Jefferson St, San Francisco, CA 94016"
224918,AAA Batteries (4-pack),1,2.99,07/05/19 13:49,"362 2nd St, Los Angeles, CA 90001"
224920,Lightning Charging Cable,1,14.95,07/05/19 10:08,"479 8th St, Boston, MA 02215"
224963,ThinkPad Laptop,1,999.99,07/05/19 02:37,"107 Maple St, Portland, ME 04101"
224972,USB-C Charging Cable,1,11.95,07/05/19 20:36,"308 Elm St, Dallas, TX 75001"
225079,Wired Headphones,1,11.99,07/05/19 21:28,"496 Pine St, San Francisco, CA 94016"
225109,AA Batteries (4-pack),1,3.84,07/05/19 20:40,"613 West St, Dallas, TX 75001"
225151,Flatscreen TV,1,300.0,07/05/19 16:51,"985 12th St, Boston, MA 02215"
225166,AAA Batteries (4-pack),1,2.99,07/05/19 23:28,"466 Dogwood St, Seattle, WA 98101"
225180,AAA Batteries (4-pack),1,2.99,07/05/19 15:01,"738 7th St, New York City, NY 10001"
225181,AA Batteries (4-pack),7,3.84,07/05/19 13:50,"349 Walnut St, Dallas, TX 75001"
225195,Macbook Pro Laptop,1,1700.0,07/05/19 22:47,"811 9th St, Dallas, TX 75001"
225196,27in 4K Gaming Monitor,1,389.99,07/05/19 19:36,"135 Hickory St, Seattle, WA 98101"
225230,AA Batteries (4-pack),1,3.84,07/05/19 23:03,"746 Johnson St, San Francisco, CA 94016"
225259,Lightning Charging Cable,1,14.95,07/05/19 11:20,"233 Church St, Boston, MA 02215"
225263,Wired Headphones,1,11.99,07/05/19 22:16,"47 Madison St, Seattle, WA 98101"
225307,Lightning Charging Cable,1,14.95,07/05/19 22:45,"912 Forest St, San Francisco, CA 94016"
225310,Bose SoundSport Headphones,1,99.99,07/05/19 10:36,"717 West St, San Francisco, CA 94016"
225372,AA Batteries (4-pack),1,3.84,07/05/19 16:55,"226 West St, Boston, MA 02215"
225466,Wired Headphones,1,11.99,07/05/19 07:51,"200 Willow St, Los Angeles, CA 90001"
