Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
162030,Google Phone,1,600.0,03/09/19 16:50,"463 4th St, San Francisco, CA 94016"
162036,Lightning Charging Cable,1,14.95,03/09/19 19:39,"905 Spruce St, San Francisco, CA 94016"
162042,USB-C Charging Cable,1,11.95,03/09/19 22:39,"661 7th St, San Francisco, CA 94016"
162082,Vareebadd Phone,1,400.0,03/09/19 14:15,"401 Wilson St, New York City, NY 10001"
162082,Wired Headphones,1,11.99,03/09/19 14:15,"401 Wilson St, New York City, NY 10001"
162105,USB-C Charging Cable,1,11.95,03/09/19 08:45,"911 South St, Seattle, WA 98101"
162116,USB-C Charging Cable,1,11.95,03/09/19 11:48,"446 Adams St, Dallas, TX 75001"
162143,USB-C Charging Cable,1,11.95,03/09/19 13:26,"886 12th St, San Francisco, CA 94016"
162221,Apple Airpods Headphones,1,150.0,03/09/19 21:44,"927 Jackson St, New York City, NY 10001"
162232,27in 4K Gaming Monitor,1,389.99,03/09/19 12:45,"66 Park St, Los Angeles, CA 90001"
162252,Wired Headphones,2,11.99,03/09/19 05:31,"5 Maple St, San Francisco, CA 94016"
162254,Macbook Pro Laptop,1,1700.0,03/09/19 10:48,"786 River St, San Francisco, CA 94016"
162312,USB-C Charging Cable,1,11.95,03/09/19 14:11,"935 14th St, San Francisco, CA 94016"
162327,20in Monitor,1,109.99,03/09/19 01:51,"100 North St, New York City, NY 10001"
162371,AA Batteries (4-pack),1,3.84,03/09/19 17:57,"807 Sunset St, Los Angeles, CA 90001"
162392,iPhone,1,700.0,03/09/19 10:55,"692 6th St, Dallas, TX 75001"
162402,Bose SoundSport Headphones,1,99.99,03/09/19 19:15,"951 Jefferson St, Seattle, WA 98101"
162459,AAA Batteries (4-pack),1,2.99,03/09/19 08:17,"609 Washington St, Austin, TX 73301"
162487,USB-C Charging Cable,3,11.95,03/09/19 14:42,"631 Church St, Portland, OR 97035"
162509,AAA Batteries (4-pack),1,2.99,03/09/19 19:21,"629 Meadow St, Boston, MA 02215"
162599,Apple Airpods Headphones,1,150.0,03/09/19 19:22,"380 Maple St, San Francisco, CA 94016"
162618,Lightning Charging Cable,1,14.95,03/09/19 12:08,"266 Church St, San Francisco, CA 94016"
162625,Lightning Charging Cable,1,14.95,03/09/19 20:49,"524 Ridge St, New York City, NY 10001"
162626,27in FHD Monitor,1,149.99,03/09/19 23:47,"113 Cherry St, San Francisco, CA 94016"
162630,34in Ultrawide Monitor,1,379.99,03/09/19 00:36,"418 7th St, Boston, MA 02215"
162643,AAA Batteries (4-pack),1,2.99,03/09/19 14:56,"467 Center St, Atlanta, GA 30301"
162670,AAA Batteries (4-pack),1,2.99,03/09/19 00:50,"908 5th St, New York City, NY 10001"
162684,Flatscreen TV,1,300.0,03/09/19 17:42,"81 5th St, Los Angeles, CA 90001"
162697,Macbook Pro Laptop,1,1700.0,03/09/19 18:27,"186 4th St, Austin, TX 73301"
162786,Lightning Charging Cable,1,14.95,03/09/19 06:00,"107 5th St, New York City, NY 10001"
162786,Bose SoundSport Headphones,1,99.99,03/09/19 06:00,"107 5th St, New York City, NY 10001"
162887,Lightning Charging Cable,1,14.95,03/09/19 17:04,"958 11th St, Atlanta, GA 30301"
162897,Bose SoundSport Headphones,1,99.99,03/09/19 13:06,"883 Jackson St, San Francisco, CA 94016"
162923,34in Ultrawide Monitor,1,379.99,03/09/19 00:17,"746 Lakeview St, Atlanta, GA 30301"
162982,Lightning Charging Cable,1,14.95,03/09/19 05:58,"605 Main St, Portland, OR 97035"
163050,Wired Headphones,1,11.99,03/09/19 09:52,"207 Walnut St, San Francisco, CA 94016"
163121,USB-C Charging Cable,1,11.95,03/09/19 17:19,"777 7th St, Boston, MA 02215"
163124,Bose SoundSport Headphones,1,99.99,03/09/19 17:55,"207 8th St, Seattle, WA 98101"
163137,Lightning Charging Cable,1,14.95,03/09/19 11:13,"796 Forest St, Austin, TX 73301"
163193,USB-C Charging Cable,1,11.95,03/09/19 09:01,"499 Willow St, San Francisco, CA 94016"
163217,Wired Headphones,2,11.99,03/09/19 16:59,"467 1st St, Portland, OR 97035"
163219,AA Batteries (4-pack),2,3.84,03/09/19 23:45,"929 Spruce St, New York City, NY 10001"
163320,USB-C Charging Cable,1,11.95,03/09/19 19:06,"459 Dogwood St, New York City, NY 10001"
163345,Apple Airpods Headphones,1,150.0,03/09/19 07:41,"583 Washington St, Portland, OR 97035"
163369,AA Batteries (4-pack),2,3.84,03/09/19 14:41,"244 Jackson St, Boston, MA 02215"
163372,iPhone,1,700.0,03/09/19 00:20,"371 Main St, San Francisco, CA 94016"
163399,Lightning Charging Cable,1,14.95,03/09/19 08:20,"513 2nd St, Atlanta, GA 30301"
163432,USB-C Charging Cable,1,11.95,03/09/19 11:48,"241 Johnson St, Los Angeles, CA 90001"
163436,AAA Batteries (4-pack),1,2.99,03/09/19 19:59,"193 Church St, Los Angeles, CA 90001"
163447,Bose SoundSport Headphones,1,99.99,03/09/19 20:10,"833 6th St, Boston, MA 02215"
163499,USB-C Charging Cable,1,11.95,03/09/19 16:06,"418 10th St, Seattle, WA 98101"
163562,20in Monitor,1,109.99,03/09/19 18:28,"909 Meadow St, Seattle, WA 98101"
163577,AA Batteries (4-pack),1,3.84,03/09/19 19:08,"801 Hill St, San Francisco, CA 94016"
163597,iPhone,1,700.0,03/09/19 05:00,"85 13th St, Los Angeles, CA 90001"
163643,Lightning Charging Cable,1,14.95,03/09/19 19:33,"535 Chestnut St, Los Angeles, CA 90001"
163650,Apple Airpods Headphones,1,150.0,03/09/19 20:58,"14 Willow St, Seattle, WA 98101"
163668,27in FHD Monitor,1,149.99,03/09/19 19:56,"154 Sunset St, San Francisco, CA 94016"
163669,Lightning Charging Cable,1,14.95,03/09/19 13:07,"170 6th St, New York City, NY 10001"
163716,Lightning Charging Cable,1,14.95,03/09/19 18:50,"638 Main St, New York City, NY 10001"
163751,Bose SoundSport Headphones,1,99.99,03/09/19 17:00,"653 Johnson St, Seattle, WA 98101"
163757,AA Batteries (4-pack),1,3.84,03/09/19 16:11,"251 Forest St, San Francisco, CA 94016"
163779,USB-C Charging Cable,1,11.95,03/09/19 08:09,"433 Johnson St, Boston, MA 02215"
